TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Name
2023-11-24 15:16:31.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D0F8,수다떨기
2023-11-24 15:16:31.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,
2023-11-24 15:16:31.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 15:16:31.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,
2023-11-24 15:16:31.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 15:16:31.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,
2023-11-24 15:16:32.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 15:16:32.219,0,0.08240397604940088,0.2668304050687307,1.190898824010542,0,-0.3869539801262629,-0.0618735626015265,1.225703301899687,0,0.01489665665801468,0.09456249836404236,1.587614112226419,0,0.07822659781342069,0.04234098046596689,1.769527218476373,0,0.2006758868780687,0.01639635041110828,1.647905829897457,0,799.0109890109891,798.2051282051282,0,407.7655677655678,-0.010315,0.290771,0.948486,4.605713,-0.994415,-4.396362,1,2,1,1,4,95.000000,
2023-11-24 15:16:32.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 15:16:32.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 15:16:33.214,0,0.953089369880101,0.3460450605982399,1.190898824010542,0,0.6907824123718885,-0.3698030891794176,1.225703301899687,0,0.842032359472659,-0.0105408847451726,1.587614112226419,0,0.2484955065403073,0.08818313025594023,1.769527218476373,0,0.1176021883167047,0.01660839333131409,1.647905829897457,0,848.5714285714286,858.6446886446887,0,168.8278388278388,-0.087219,0.272705,0.965088,1.457977,2.773895,-3.895416,1,4,1,1,2,95.000000,
2023-11-24 15:16:34.214,0,1.149692645046492,0.3460450605982399,1.190898824010542,0,1.038662275703767,-0.3698030891794176,1.225703301899687,0,0.842032359472659,-0.0105408847451726,1.587614112226419,0,0.284745010063492,0.08818313025594023,1.769527218476373,0,0.01977415066220552,0.01660839333131409,1.647905829897457,0,798.2051282051282,792.967032967033,70.91575091575092,399.3040293040293,-0.169434,0.339905,0.898438,30.998840,3.394470,15.260162,1,2,1,1,2,95.000000,
2023-11-24 15:16:35.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 15:16:35.214,0,0.7867806502110469,0.3460450605982399,1.190898824010542,0,0.3042431090140333,-0.3698030891794176,1.225703301899687,0,0.3656806393618998,-0.0105408847451726,1.587614112226419,0,-0.05579072932563015,0.08818313025594023,1.769527218476373,0,0.1736072997500357,0.01660839333131409,1.647905829897457,0,796.996336996337,794.5787545787546,539.1208791208792,865.0915750915751,-0.040588,0.421631,0.912659,1.166382,-3.244934,-5.555267,1,4,1,1,4,95.000000,
2023-11-24 15:16:35.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,
2023-11-24 15:16:36.214,0,0.8846425572972347,0.3460450605982399,1.190898824010542,0,0.5444780339663148,-0.3698030891794176,1.225703301899687,0,0.5155245217932157,-0.0105408847451726,1.587614112226419,0,0.1498875959398831,0.08818313025594023,1.769527218476373,0,0.2307544942433016,0.01660839333131409,1.647905829897457,0,812.3076923076924,914.6520146520147,0,900.1465201465202,-0.635559,0.335388,0.717041,5.016937,13.458252,-26.894073,1,2,1,1,4,85.000000,
